iso3,year,esperance_vie,medecins,uhc,vaccination_dtp3,sante_mentale,services_veterinaires,maladies_animales,vaccination_animale,bien_etre_animal,faune_sauvage,qualite_air,qualite_eau,biodiversite,couverture_forestiere,traitement_eaux_usees,liberte_presse,surveillance_epidemiologique,partage_donnees,preparation_pandemies,gestion_crises
RWA,2010,62.804,0.055,44.0,,7.623885343,,150,100.0,,0,32.56566263,,,10.7417916497771,,,,,,
RWA,2020,66.953,0.116,56.0,,7.886903539,,2,0.0,,0,33.679591791,,9.1,11.1876773408999,,50.34,,,,
RWA,2026,68.017,0.09,59.0,,8.677832781,,75,100.0,,0,33.068316698,,9.1,11.3092825293879,,50.66,,,,
SAU,2000,72.607,0.924,74.0,,2.304176951,,,,,,,,,0.454484134921779,,,,,,
SAU,2010,75.616,2.244,81.0,,1.380625572,,2,0.0,,0,48.029118039,,,0.454484134921779,,,,,,
SAU,2020,77.596,3.076,81.0,,1.058375769,,223,0.0,,0,45.694426114,,4.5,0.454484134921779,79.63548,62.14,,,,
SAU,2026,78.982,3.406,83.0,,0.949235808,,223,0.0,,0,46.192674276,,17.0,0.454484134921779,58.43117523,62.73,,,,
SDN,2000,58.946,0.158,27.0,,4.00908194,,,,,,,,,,,,,,,
SDN,2010,62.979,,38.0,,3.491285809,,204,100.0,,0,32.87099875,,,,,,,,,
SDN,2020,65.124,,47.0,,3.041507892,,182,18.76,,0,30.901276822,,2.8,9.82869379014989,,55.33,,,,
SDN,2026,66.521,0.25,48.0,,3.160006173,,182,18.76,,0,31.577654672,,3.3,9.55196466809422,,52.93,,,,
SEN,2000,57.615,,24.0,,7.090449982,,,,,,,20.0332395862887,,45.9832753337142,,,,,,
SEN,2010,64.221,,39.0,,6.798784635,,38,0.0,,0,44.210357401,22.921692660595,,43.9835869734587,,,,,,
SEN,2020,67.496,0.082,49.0,,6.842833021,,72,0.0,,5,49.706408202,25.9566923925669,14.6,41.9059886770893,14.16667,23.99,,,,
SEN,2026,68.924,0.109,48.0,,6.758277028,,1,0.0,,0,47.494571178,27.1931407050582,16.6,41.2827091881785,17.21923828,25.22,,,,
SGP,2000,77.9512195121951,1.382,85.0,,12.18580494,,,,,,,100.0,,25.3932835820895,,,,,,
SGP,2010,81.5414634146342,1.779,87.0,,9.375212163,,4,0.0,,0,17.431144716,100.0,,25.2712250712251,,,,,,
SGP,2020,83.5439024390244,2.638,88.0,,8.938072931,,5,0.0,,50,10.954140969,100.0,2.5,21.6852367688022,100.0,55.23,,,,
SGP,2026,83.3463414634146,2.834,88.0,,8.097778476,,3,0.0,,0,11.843403586,100.0,2.1,20.933147632312,100.0,55.2,,,,
SLB,2000,67.116,,38.0,,17.40241219,,,,,,,,,90.6609503394069,,,,,,
SLB,2010,68.669,,42.0,,20.81399126,,,,,,6.978102934,,,90.399428367274,,,,,,
SLB,2020,69.258,,46.0,,19.5371065,,,,,,6.416188839,,0.1,90.1382636655948,,,,,,
SLB,2026,70.694,0.238,47.0,,19.59542783,,,,,,6.339314006,,0.2,90.0600214362272,,,,,,
SLE,2000,44.834,,18.0,,4.633926863,,,,,,,5.16796934063687,,40.5850651149903,,,,,,
SLE,2010,51.927,0.022,31.0,,5.961079649,,27,0.0,,0,33.596671674,7.19037206125468,,37.8520365752286,,,,,,
SLE,2020,59.694,0.073,41.0,,5.40478942,,4,,,0,38.616093406,9.76740297338789,3.3,35.1188694929343,8.392,30.28,,,,
SLE,2026,61.964,0.134,48.0,,6.138500761,,4,0.0,,0,39.778530034,10.8953836036255,5.1,34.2988362427265,16.44782448,29.61,,,,
SLV,2000,67.711,,69.0,,7.68271557,,,,,,,,,32.523166023166,,,,,,
SLV,2010,70.909,,75.0,,8.183075569,,710,1.36,,0,27.41598771,,,30.3513513513514,,,,,,
SLV,2020,70.244,,79.0,,7.439917528,,145,0.0,,30,23.64348958,,2.1,28.1795366795367,12.94984,29.7,,,,
SLV,2026,72.302,1.616,79.0,,7.634803971,,145,0.0,,30,25.745986438,,2.1,27.5279922779923,12.94984,30.49,,,,
SMR,2000,80.504,,70.0,,,,,,,,,100.0,,16.6666666666667,,,,,,
SMR,2010,83.464,,74.0,,,,1,0.0,,0,12.75800935,99.9999986796045,,16.6666666666667,,,,,,
SMR,2020,82.65,,74.0,,,,,,,,8.92100172,100.0,,16.6666666666667,90.1925,,,,,
SMR,2026,85.817,4.629,74.0,,,,1,0.0,,0,8.61986248,99.9999961845643,,16.6666666666667,90.19249725,,,,,
SOM,2000,50.747,,14.0,,8.561622596,,,,,,,,,11.9791500621672,,,,,,
SOM,2010,48.9,,21.0,,7.80311804,,,,,,17.303085683,,,10.7557305448401,,,,,,
SOM,2020,57.095,,29.0,,8.039417194,,503,0.0,,2,17.500129549,,0.0,9.53231102751299,,55.45,,,,
SOM,2026,58.967,0.048,30.0,,7.960226565,,503,0.0,,2,17.630243023,,0.0,9.16528517231485,,55.47,,,,
SRB,2000,71.5829268292683,,56.0,,24.9748929,,,,,,,74.419254219306,,,,,,,,
SRB,2010,74.3365853658537,3.017,59.0,,18.58695177,,607,3.65,,105,29.692636298,74.6859466744481,,31.0198948090556,,,,,,
SRB,2020,74.4780487804878,2.875,71.0,,15.60946005,,114,2.65,,285,20.799665407,74.8469063730196,7.6,32.3778094898323,27.05284,31.62,,,,
SRB,2026,75.9682926829268,3.099,73.0,,15.14374655,,347,0.0,,178,18.652152158,74.9672634764971,14.0,32.3896349149721,34.02871704,32.03,,,,
SSD,2000,47.591,,21.0,,5.105829005,,,,,,,,,,,,,,,
SSD,2010,57.485,,28.0,,4.867774167,,,,,,24.213536919,,,,,,,,,
SSD,2020,57.648,0.043,40.0,,7.626588984,,,,,,23.690140569,,15.5,11.3256215087114,,44.49,,,,
SSD,2026,57.738,0.041,41.0,,7.887841327,,,,,,23.491293387,,15.4,11.3256215087114,,45.78,,,,
STP,2000,61.207,,41.0,,0.907987259,,,,,,,25.9473001373219,,60.7916666666667,,,,,,
STP,2010,63.867,,51.0,,0.852566334,,,,,,25.018012568,30.7472505242538,,60.5208333333333,,,,,,
STP,2020,67.979,,58.0,,0.825102423,,,,,,27.215719927,35.6175054530046,0.2,54.0625,,,,,,
STP,2026,69.905,0.464,60.0,,0.857779444,,,,,,28.385012923,36.6800380926738,0.2,52.125,,,,,,
SUR,2000,64.409,0.401,59.0,,20.9004881,,,,,,,51.5803962822548,,95.5772128187567,,,,,,
SUR,2010,69.626,,70.0,,24.32261776,,,,,,13.145573888,53.6764547513002,,95.3217109145168,,,,,,
SUR,2020,72.321,,77.0,,28.46850632,,,,,,11.201232153,55.7604346208917,8.5,94.6764455591856,23.81762,17.5,,,,
SUR,2026,73.757,1.355,74.0,,22.26340581,,,,,,9.987984746,55.8472410362348,8.6,94.44758351333,23.83491898,16.95,,,,
SVK,2000,73.0512195121951,3.238,75.0,,14.28097122,,,,,,,92.1796466540196,,39.5303534303534,,,,,,
SVK,2010,75.1121951219512,3.359,78.0,,13.7437446,,69,0.0,,21,22.948801316,97.9330897527988,,39.8808508868603,,,,,,
SVK,2020,76.8658536585366,3.671,81.0,,9.36395773,,500,0.0,,1086,15.097227387,99.3403186237792,37.6,40.05615640599,79.78519,22.67,,,,
SVK,2026,78.3707317073171,3.697,78.0,,9.912086967,,10,0.0,,39,13.256937897,99.5715569148418,37.5,40.05615640599,81.96881104,23.02,,,,
SVN,2000,75.4121951219512,2.154,77.0,,31.93392832,,,,,,,91.8356262672664,,61.2214498510427,,,,,,
SVN,2010,79.4219512195122,2.435,81.0,,20.58065365,,401,0.0,,234,20.889373981,92.3628182051427,,61.8975290625527,,,,,,
SVN,2020,80.5317073170732,3.303,84.0,,17.73742401,,8,0.0,,13,14.757132179,98.0448177109473,40.0,61.4722591923085,67.20513,22.64,,,,
SVN,2026,82.2853658536585,3.367,84.0,,18.8503857,,8,0.0,,17,13.62819879,99.5745942010052,40.1,61.1748938389332,82.07793427,23.1,,,,
SWE,2000,79.6439024390244,3.026,70.0,,14.87415123,,,,,,,99.4017198995391,,69.1388538853443,,,,,,
SWE,2010,81.4512195121951,3.808,79.0,,14.61155127,,7,,,48,8.100115639,99.5313527629445,,68.9179080752502,,,,,,
SWE,2020,82.3560975609756,4.322,85.0,,13.36227619,,58,0.0,,96,5.591542823,99.721580628974,14.7,68.6996660773915,95.2005,9.25,,,,
SWE,2026,84.0634146341463,4.408,85.0,,13.8403925,,64,0.0,,132,4.899459432,99.7607966673045,15.9,68.7013529108454,92.83252716,7.24,,,,
SWZ,2000,47.627,,51.0,,12.53099666,,,,,,,27.4081573156191,,27.5162790697674,,,,,,
SWZ,2010,48.331,,64.0,,27.77100587,,164,1.49,,0,13.473136553,32.7698414793853,,28.2226744186047,,,,,,
SWZ,2020,59.862,0.138,66.0,,23.83279081,,149,0.01,,0,13.191873016,36.6975059079153,4.3,28.9279069767442,17.90526,45.15,,,,
SWZ,2026,64.264,0.557,72.0,,27.22723538,,77,72.68,,0,14.127714427,38.2165357028722,4.2,29.1389534883721,16.95441818,46.34,,,,
SXM,2000,74.409,,,,,,,,,,,,,,,,,,,
SXM,2010,74.821,,,,,,,,,,,,,,,,,,,
SXM,2020,75.002,,,,,,,,,,,,8.1,10.8823529411765,,,,,,
SXM,2026,76.528,,,,,,,,,,,,4.7,10.8823529411765,,,,,,
SYC,2000,72.7780487804878,,62.0,,8.91435918,,,,,,,61.9474147959287,,73.2608695652174,,,,,,
SYC,2010,73.1975609756098,1.053,67.0,,7.304197154,,1,,,0,11.607937303,63.0952551426482,,73.2608695652174,,,,,,
SYC,2020,77.2365853658537,,79.0,,6.61203358,,,,,,8.106862826,64.2430954893678,32.8,73.2608695652174,,28.66,,,,
SYC,2026,76.2951219512195,6.598,80.0,,4.266162038,,1,,,0,8.855411818,64.7022316280556,32.6,73.2608695652174,,25.66,,,,
SYR,2000,70.856,1.347,66.0,,1.039369311,,,,,,,,,2.35107193383393,,,,,,
SYR,2010,73.542,1.388,70.0,,0.590970152,,326,100.0,,0,30.478663464,,,2.67973642650983,,,,,,
SYR,2020,71.944,1.5,71.0,,0.574652886,,260,100.0,,0,28.738135439,,0.7,2.84310842454937,,72.57,,,,
SYR,2026,72.56,1.521,70.0,,0.586863603,,260,100.0,,0,29.305958169,,0.7,2.84310842454937,,70.63,,,,
TCA,2000,73.972,,,,,,,,,,,,,11.0736842105263,,,,,,
TCA,2010,76.784,,,,,,,,,,,,,11.0736842105263,,,,,,
TCA,2020,77.499,,,,,,,,,,,47.1253378854419,0.4,11.0736842105263,,,,,,
TCA,2026,78.181,,,,,,,,,,,47.0499187664591,0.5,11.0736842105263,,,,,,
TCD,2000,47.937,0.028,18.0,,5.29959561,,,,,,,5.52087399982617,,5.0452668360864,,,,,,
TCD,2010,50.107,,22.0,,5.556978053,,60,0.0,,0,54.565468473,5.80736476361868,,4.39167725540025,,,,,,
TCD,2020,53.082,0.058,26.0,,5.23236508,,30,0.0,,0,57.822090766,6.15788323273325,21.0,3.42519059720457,2.26226,39.7,,,,
TCD,2026,55.238,0.085,26.0,,5.210003287,,30,0.0,,0,59.434134364,6.34082647389426,21.0,3.16103105146125,2.348043919,40.2,,,,
TGO,2000,54.587,,21.0,,8.326283433,,,,,,,10.0262177498385,,23.3216400073543,,,,,,
TGO,2010,57.24,0.0506,28.0,,9.633335819,,380,12.39,,0,29.181471752,14.349356874294,,22.7775326346755,,,,,,
TGO,2020,61.14,0.079,38.0,,9.378612324,,353,0.0,,0,35.114395706,19.2323830359056,22.1,22.2333149476007,15.0379,29.33,,,,
TGO,2026,62.935,0.08,42.0,,9.340400499,,5,0.0,,0,34.671755457,20.5232352790187,22.1,22.0700496414782,15.9423418,29.59,,,,
THA,2000,71.205,,68.0,,11.48800181,,,,,,,,,37.1860870246041,,,,,,
THA,2010,75.012,0.383,75.0,,8.933499912,,686,0.0,,4,31.334553702,,,39.290258176907,,,,,,
THA,2020,77.331,0.509,81.0,,15.4578723,,681,57.68,,2,20.859963401,,13.3,38.8987844741529,24.40229,44.94,,,,
THA,2026,76.564,0.541,82.0,,16.58879032,,218,0.0,,0,25.507784294,,13.4,38.6873886746658,33.69194412,45.22,,,,
TJK,2000,63.542,2.148,66.0,,3.66686619,,,,,,,35.5047970165117,,2.92940840240069,,,,,,
TJK,2010,68.37,1.67,70.0,,2.85030749,,161,100.0,,0,62.669674831,47.9637288148808,,2.92940840240069,,,,,,
TJK,2020,68.605,1.995,71.0,,2.216278846,,,,,,42.751783781,62.9511394249524,22.3,3.0535341162908,,55.34,,,,
TJK,2026,71.927,1.87,72.0,,2.432021079,,161,100.0,,0,35.886374018,65.1080715172931,22.6,3.07514950644859,,55.52,,,,
TKM,2000,64.931,2.708,76.0,,10.35787214,,,,,,,68.6097783171517,,8.78215904496414,,,,,,
TKM,2010,68.608,2.079,79.0,,7.514354335,,,,,,30.439775557,82.0193867825885,,8.78215904496414,,,,,,
TKM,2020,68.846,1.96,79.0,,6.516340666,,0,,,0,20.244086153,94.2745045362303,3.2,8.78215904496414,,85.44,,,,
TKM,2026,70.201,1.93,81.0,,6.831152537,,0,,,0,17.196738643,94.8535459177809,4.3,8.78215904496414,,80.03,,,,
TLS,2000,58.097,,30.0,,3.286070092,,,,,,,,,63.8264963012777,,,,,,
TLS,2010,63.66,0.079,38.0,,3.784391858,,,,,,14.217500912,,,62.8850033624748,,,,,,
TLS,2020,66.919,0.752,45.0,,3.20412361,,,,,,10.091326356,,5.2,61.9435104236718,,29.9,,,,
TLS,2026,67.904,0.752,48.0,,3.559031625,,3,,,0,12.855025019,,4.7,61.6610625420309,,29.11,,,,
TON,2000,69.635,0.499,66.0,,5.115158108,,,,,,,29.2249863485658,,12.4305555555556,,,,,,
TON,2010,71.319,0.54,68.0,,5.105905939,,,,,,6.564599961,29.4280441821912,,12.4305555555556,,,,,,
TON,2020,72.379,0.946,71.0,,4.647570468,,,,,,6.328483857,29.5172850609634,0.1,12.4305555555556,28.59977,27.27,,,,
TON,2026,73.07,1.014,71.0,,4.734758406,,,,,,5.750898756,29.5984543183511,0.1,12.4305555555556,30.15885735,24.59,,,,
TTO,2000,68.629,0.966,70.0,,15.61087997,,,,,,,,,46.130604288499,,,,,,
TTO,2010,71.809,1.732,73.0,,11.74629901,,6,,,0,13.771098786,69.2920367647719,,45.3040935672515,,,,,,
TTO,2020,72.645,4.298,75.0,,14.05100881,,,,,,11.462932994,69.3086954427223,2.0,44.4814814814815,,23.22,,,,
TTO,2026,73.617,4.157,75.0,,13.34410885,,6,,,0,9.720238597,69.3692626736132,2.0,44.2358674463938,38.72971725,21.55,,,,
TUN,2000,72.604,0.762,61.0,,2.995528065,,,,,,,76.7637415102755,,4.29872554067971,,,,,,
TUN,2010,74.438,1.207,69.0,,3.063507803,,1552,0.0,,0,23.09253813,79.2789942255773,,4.42475540679712,,,,,,
TUN,2020,75.004,1.315,76.0,,1.89498893,,872,1.74,,0,22.048435773,70.5061943427321,5.2,4.52323635427395,59.72575,29.45,,,,
TUN,2026,76.711,1.315,76.0,,1.841080472,,872,1.74,,0,23.307852903,64.9781072145301,5.2,4.55278063851699,75.89959717,29.53,,,,
TUR,2000,71.931,1.303,64.0,,2.882087029,,,,,,,,,26.1792679599288,,,,,,
TUR,2010,74.964,1.683,71.0,,3.10232223,,4389,100.0,,82,22.041299047,,,27.3937866247418,,,,,,
TUR,2020,76.525,1.989,77.0,,2.983262657,,7135,100.0,,46,20.30500495,,0.2,28.8714836999597,63.32585,50.02,,,,
TUR,2026,77.421,2.236,77.0,,2.689629541,,54,100.0,,0,21.71809095,,5.7,29.4795681041539,63.44648361,49.79,,,,
TUV,2000,63.536,,57.0,,,,,,,,,7.68577182773907,,33.3333333333333,,,,,,
TUV,2010,64.834,,64.0,,,,,,,,6.488972003,8.12761712933563,,33.3333333333333,,,,,,
TUV,2020,66.357,1.346,63.0,,,,,,,,5.739670548,8.58217972768881,0.0,33.3333333333333,2.04231,,,,,
TUV,2026,67.259,1.346,65.0,,,,,,,,4.961839895,8.72255043279915,0.0,33.3333333333333,42.73396683,,,,,
TZA,2000,53.244,,20.0,,5.387975087,,,,,,,1.28395845752752,,60.5893090991194,,,,,,
TZA,2010,61.127,,39.0,,4.360599905,,348,7.44,,40,16.378181963,10.9866691783431,,56.3897155114021,,,,,,
TZA,2020,66.771,,45.0,,4.374587365,,95,0.0,,0,17.006288039,28.5686607839818,31.0,51.642582975841,,40.25,,,,
TZA,2026,67.212,0.134,49.0,,5.104746975,,1,0.0,,0,16.512056322,31.3253989476029,32.3,50.0541883043576,16.11831284,40.69,,,,
UGA,2000,49.64,,24.0,,6.840698833,,,,,,,2.61116927210968,,15.8297882988839,,,,,,
UGA,2010,59.959,,40.0,,5.25097406,,16,0.0,,101,37.251609544,8.33386895954043,,13.7164372631159,,,,,,
UGA,2020,66.41,0.158,52.0,,4.926311627,,16,100.0,,0,38.655672667,15.7976298905319,16.1,11.6591861160981,,40.95,,,,
UGA,2026,68.487,0.191,54.0,,5.498001205,,16,100.0,,0,38.101408579,18.0971227782691,16.1,11.0419703770197,3.91031599,41.19,,,,
UKR,2000,67.786,2.986,70.0,,36.06380019,,,,,,,66.3453372731475,,16.4149477863122,,,,,,
UKR,2010,70.188,3.433,76.0,,24.74637161,,1639,,,718,16.131161579,84.6124160478826,,16.4813919768004,,,,,,
UKR,2020,73.283,,79.0,,22.11994198,,927,0.0,,408,11.79418843,88.2094191981189,4.2,16.7241974456334,34.28519,32.52,,,,
UKR,2026,74.692,3.531,80.0,,21.21330371,,15,0.0,,46,10.108361048,87.8683769430978,17.9,16.7552640662755,52.43408966,32.96,,,,
URY,2000,74.693,,73.0,,16.35351817,,,,,,,,,7.82196320420523,,,,,,
URY,2010,76.691,,82.0,,16.08078688,,356,0.74,,0,13.48783339,,,9.89201234144669,,,,,,
URY,2020,78.381,,85.0,,22.76936064,,282,0.0,,5,12.603819987,,2.4,11.6043880699349,,15.79,,,,
URY,2026,78.287,4.674,85.0,,24.75190837,,9,0.0,,17,11.624499514,,2.4,11.9643469317792,,16.38,,,,
USA,2000,76.6365853658537,2.596,79.0,,11.16948776,,,,,,,,,33.1301735880689,,,,,,
USA,2010,78.5414634146342,,84.0,,13.19887977,,51,0.0,,0,9.613691203,95.5578903758392,,33.7494069366007,,,,,,
USA,2020,76.9804878048781,3.518,87.0,,14.95539297,,259,0.0,,724,8.185073206,97.1649564638787,23.9,33.8669264120375,91.06476,23.85,,,,
USA,2026,78.890243902439,3.681,88.0,,15.63138897,,286,0.0,,14,10.082571344,97.5676884437325,15.8,33.8669264120375,98.06144714,23.93,,,,
UZB,2000,65.456,2.961,78.0,,14.93896202,,,,,,,53.7674851686603,,6.7928870436847,,,,,,
UZB,2010,69.836,2.555,81.0,,11.26861602,,,,,,45.81291809,66.9095666488988,,7.6844723004781,,,,,,
UZB,2020,71.461,2.31,78.0,,8.577693998,,3,100.0,,0,30.485733858,77.7884720003291,5.8,8.37322137751049,32.266,53.07,,,,
UZB,2026,72.528,2.805,79.0,,8.343277228,,3,100.0,,0,26.044888837,81.9295048040968,14.1,8.54914331101781,32.266,50.74,,,,
VCT,2000,70.35,0.784,67.0,,5.687753098,,,,,,,,,73.1794871794872,,,,,,
VCT,2010,70.66,0.655,71.0,,3.143000881,,0,0.0,,0,10.70283441,,,73.1794871794872,,,,,,
VCT,2020,69.605,,77.0,,0.315740353,,0,,,0,9.2876734,,0.5,73.1794871794872,,,,,,
VCT,2026,71.382,0.938,80.0,,0.408846797,,0,0.0,,0,7.822980465,,0.5,73.1794871794872,,,,,,
VEN,2000,72.388,,63.0,,6.602732144,,,,,,,,,55.7235984354628,,,,,,
VEN,2010,73.092,,69.0,,6.045742883,,2894,1.3,,0,23.116632866,,,53.8574910719347,,,,,,
VEN,2020,72.369,,77.0,,7.327946464,,3,0.0,,0,18.598959199,,39.0,52.4130151351964,,45.66,,,,
VEN,2026,72.673,1.664,75.0,,8.628602529,,3,0.0,,0,17.588955536,,39.0,52.2338793719177,,47.6,,,,
VGB,2000,74.753,,,,,,,,,,,,,24.4666666666667,,,,,,
VGB,2010,76.289,,,,,,,,,,,,,24.2666666666667,,,,,,
VGB,2020,76.894,,,,,,,,,,,,0.0,24.1333333333333,,,,,,
VGB,2026,77.431,,,,,,,,,,,,0.0,24.1333333333333,,,,,,
VIR,2000,76.619512195122,,,,,,,,,,,97.3646820026095,,58.4857142857143,,,,,,
VIR,2010,77.8658536585366,,,,,,,,,,,98.0945555352535,,52.6571428571429,,,,,,
VIR,2020,79.819512195122,,,,,,,,,,,98.5901559882971,0.6,56.8857142857143,,,,,,
VIR,2026,80.7707317073171,,,,,,,,,,,98.6774837370682,0.9,58.1714285714286,,,,,,
VNM,2000,72.746,,52.0,,5.833932128,,,,,,,45.6576486828155,,37.8836880344628,,,,,,
VNM,2010,73.611,0.714,65.0,,7.02543261,,2580,88.44,,0,31.118013765,51.1560028636444,,42.7332154461943,,,,,,
VNM,2020,75.383,0.856,71.0,,6.834131507,,2014,100.0,,3,19.333329752,56.5308225128813,2.9,46.7190017515929,,74.71,,,,
VNM,2026,74.736,1.107,71.0,,7.299772607,,4,100.0,,0,24.941875642,58.5808391368178,2.9,47.4454820708996,40.75579834,78.46,,,,
VUT,2000,68.586,,46.0,,17.35038318,,,,,,,17.3668036964981,,36.2838392124692,,,,,,
VUT,2010,69.57,,46.0,,16.92153774,,,,,,7.062165671,18.286526774602,,36.2838392124692,,,,,,
VUT,2020,70.385,,52.0,,15.33878246,,0,,,0,7.053006501,18.9003588483709,0.1,36.2838392124692,,,,,,
VUT,2026,71.654,0.164,52.0,,15.72843595,,0,,,0,6.816436022,19.1970839884387,0.1,36.2838392124692,13.20904446,,,,,
WSM,2000,70.791,,58.0,,11.99566907,,,,,,,60.1597324731382,,60.5335689045936,,,,,,
WSM,2010,71.451,0.332,58.0,,11.4322496,,1,0.0,,0,6.009989946,60.6053588668125,,58.8303886925795,,,,,,
WSM,2020,70.727,0.562,63.0,,11.97105777,,,,,,6.02794004,62.1786402405646,0.3,58.1546762589928,46.68055,18.25,,,,
WSM,2026,71.826,0.561,62.0,,11.9962354,,1,0.0,,0,5.576460669,62.50194060138,0.3,57.636690647482,43.81048584,19.24,,,,
XKX,2000,71.321,,,,,,,,,,,,,,,,,,,
XKX,2010,74.609,,,,,,,,,,,,,,,,,,,
XKX,2020,74.212,,,,,,,,,,,,,,,,,,,
XKX,2026,78.222,,,,,,,,,,,,,,,,,,,
YEM,2000,62.761,,41.0,,5.821387264,,,,,,,,,1.03983180862549,,,,,,
YEM,2010,67.223,,44.0,,5.170136351,,4014,39.18,,2,35.834279648,,,1.03983180862549,,,,,,
YEM,2020,66.435,0.176,44.0,,3.934337582,,12,100.0,,0,36.069212144,,0.6,1.03983180862549,34.40292,58.25,,,,
YEM,2026,69.439,0.098,43.0,,4.212060215,,12,100.0,,0,35.781170297,,0.7,1.03983180862549,28.11094,62.35,,,,
ZAF,2000,58.368,,54.0,,13.13252421,,,,,,,63.2477289873236,,14.6552110725503,,,,,,
ZAF,2010,58.886,0.705,63.0,,18.77949292,,2255,7.15,,420,22.065467921,68.4038447325703,,14.3551508956467,,,,,,
ZAF,2020,65.15,,68.0,,21.09957574,,975,3.21,,79,24.530065556,69.7921809477187,12.4,14.055090718743,61.29138,22.41,,,,
ZAF,2026,66.312,0.794,74.0,,22.29580067,,1776,4.61,,34,25.594109216,68.0075638755656,12.9,13.965072665672,21.59136963,21.59,,,,
ZMB,2000,46.577,,32.0,,6.838138524,,,,,,,,,63.2965199962335,,,,,,
ZMB,2010,56.896,0.06,47.0,,6.002746601,,1201,0.0,,0,16.550374144,,,62.8149423586543,,,,,,
ZMB,2020,63.361,0.253,56.0,,6.004851399,,830,0.0,,18,16.852676232,,41.3,60.283337144702,,37.0,,,,
ZMB,2026,66.528,0.324,62.0,,7.125906044,,1,100.0,,0,17.512435461,,41.3,59.523784150984,,38.21,,,,
ZWE,2000,46.034,0.126,34.0,,12.34936276,,,,,,,29.3952599069304,,47.4757141010728,,,,,,
ZWE,2010,51.925,0.121,43.0,,13.56080926,,2013,20.35,,3,15.658544257,28.4671048782824,,46.284813235104,,,,,,
ZWE,2020,61.53,0.128,56.0,,15.50531915,,2,0.11,,43,14.456947827,26.2005958645243,27.2,45.0939123691353,22.9922,40.95,,,,
ZWE,2026,63.064,0.136,59.0,,17.34344471,,2,95.84,,0,16.258525663,25.460563358156,28.3,44.7366421093447,55.24731064,43.12,,,,
