Année,Semestre,Région mondiale,Pays,Division administrative,Maladie,Génotype/sérotype/sous-type,Catégorie animale,Event_id,Espèce,Outbreak_id,Nouveaux foyers,Sensibles,Unités de mesure,Cas,Mis à mort et éliminés,Abattus/mis a mort à des fins commerciales,Morts,Vaccinés
2020,Juil-Déc 2020,Asie,Inde,"Madhya Pradesh","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N8",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Madhya Pradesh","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N8",Domestique,-,"Oiseaux",-,-,44,Animal,34,10,-,34,-
2020,Juil-Déc 2020,Asie,Inde,"Manipur","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Manipur","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,577,Animal,67,-,-,67,0
2020,Juil-Déc 2020,Asie,Inde,"Meghalaya","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"",-,15,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Meghalaya","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,1689,Animal,51,-,-,51,0
2020,Juil-Déc 2020,Asie,Inde,"Meghalaya","Peste porcine classique  (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Meghalaya","Peste porcine classique  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,16,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Odisha","Fièvre aphteuse  (Inf. par le virus de la)","O",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Odisha","Fièvre aphteuse  (Inf. par le virus de la)","O",Domestique,-,"Bovins",-,-,595,Animal,76,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Puducherry","Babésiose bovine","",Domestique,-,"",-,14,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Puducherry","Babésiose bovine","",Domestique,-,"Bovins",-,-,-,Animal,34,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Puducherry","Clavelée et variole caprine","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Puducherry","Clavelée et variole caprine","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,14,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Rajasthan","Influenza A de haute pathogénicité (Inf. par les virus de l') (autres que les volailles, y compris les oiseaux sauvages) (2017-)","H5N8",Sauvage,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Rajasthan","Influenza A de haute pathogénicité (Inf. par les virus de l') (autres que les volailles, y compris les oiseaux sauvages) (2017-)","H5N8",Sauvage,-,"Corbeau familier",-,-,-,Animal,118,-,-,118,-
2020,Juil-Déc 2020,Asie,Inde,"Rajasthan","Influenza A de haute pathogénicité (Inf. par les virus de l') (autres que les volailles, y compris les oiseaux sauvages) (2017-)","H5N8",Sauvage,-,"Corbeau à gros bec",-,-,-,Animal,3,-,-,3,-
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Fièvre charbonneuse","",Domestique,-,"",-,8,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Fièvre charbonneuse","",Domestique,-,"Bovins",-,-,-,Animal,40,-,-,40,78165
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Fièvre charbonneuse","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,8,-,-,8,36495
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Peste des petits ruminants (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Peste des petits ruminants (Inf. par le virus de la)","",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,-,Animal,15,-,-,10,21000
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Septicémie hémorragique (Pasteurella multocida sérotypes 6:B et 6:E)","not sampled",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Tamil Nadu","Septicémie hémorragique (Pasteurella multocida sérotypes 6:B et 6:E)","not sampled",Domestique,-,"Bovins",-,-,-,Animal,27,-,-,3,9724
2020,Juil-Déc 2020,Asie,Inde,"Tripura","Fièvre aphteuse  (Inf. par le virus de la)","not sampled",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Tripura","Fièvre aphteuse  (Inf. par le virus de la)","not sampled",Domestique,-,"Bovins",-,-,100,Animal,9,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Tripura","Fièvre aphteuse  (Inf. par le virus de la)","not sampled",Domestique,-,"Ovins et caprins (cheptel mixte)",-,-,25,Animal,2,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Uttar Pradesh","Fièvre aphteuse  (Inf. par le virus de la)","A",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Uttar Pradesh","Fièvre aphteuse  (Inf. par le virus de la)","A",Domestique,-,"Buffles",-,-,1819,Animal,22,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Uttar Pradesh","Fièvre aphteuse  (Inf. par le virus de la)","A",Domestique,-,"Bovins",-,-,769,Animal,47,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"Uttar Pradesh","Fièvre aphteuse  (Inf. par le virus de la)","A",Domestique,-,"Suidés",-,-,240,Animal,54,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"West Bengal","Fièvre aphteuse  (Inf. par le virus de la)","O",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Inde,"West Bengal","Fièvre aphteuse  (Inf. par le virus de la)","O",Domestique,-,"Bovins",-,-,475,Animal,17,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Bali","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,13,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Bali","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,24,-,-,24,-
2020,Juil-Déc 2020,Asie,Indonésie,"Banten","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,-,Animal,200,-,-,200,-
2020,Juil-Déc 2020,Asie,Indonésie,"Banten","Trypanosoma (Inf. à) evansi (Surra)","",Domestique,-,"Buffles",-,-,-,Animal,1,-,-,1,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jakarta Raya","Brucella abortus (Inf. à)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jakarta Raya","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,3,-,3,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jambi","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jambi","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,4,-,-,4,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Barat","Brucella abortus (Inf. à)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Barat","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,8,-,8,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Barat","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,-,Animal,1696,-,-,1696,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,3,-,-,3,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Tengah","Brucella abortus (Inf. à)","",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Tengah","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,12,-,12,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Tengah","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,-,Animal,17,-,-,17,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Tengah","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","other",Domestique,-,"Oiseaux",-,-,-,Animal,50,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Tengah","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,122237,Animal,129,0,0,129,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Tengah","Peste porcine africaine  (Inf. par le virus de la)","",Tous,-,"",-,18,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Timur","Brucella abortus (Inf. à)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Timur","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,6,-,6,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Jawa Timur","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,-,Animal,1100,-,-,1100,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Barat","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","other",Domestique,-,"Oiseaux",-,-,-,Animal,100,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Barat","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Barat","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,-,Animal,550,-,-,550,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Selatan","Brucella abortus (Inf. à)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Selatan","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,4,-,4,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Selatan","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","other",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Selatan","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","other",Domestique,-,"Oiseaux",-,-,-,Animal,162,-,-,117,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Selatan","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,4,-,-,4,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Tengah","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Tengah","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,5,-,-,5,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Timur","Brucella abortus (Inf. à)","",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Timur","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,52,-,52,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Timur","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,-,Animal,380,-,-,380,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kalimantan Timur","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","other",Domestique,-,"Oiseaux",-,-,-,Animal,75,-,-,75,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kepulauan Riau","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Kepulauan Riau","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,-,Animal,150,-,-,150,-
2020,Juil-Déc 2020,Asie,Indonésie,"Lampung","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,564,-,-,564,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,5,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,47,-,-,47,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Timur","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,7223,-,-,7223,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Timur","Peste porcine classique  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,25,-,-,25,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Timur","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,8,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Timur","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,10,-,-,10,-
2020,Juil-Déc 2020,Asie,Indonésie,"Nusa Tenggara Timur","Trypanosoma (Inf. à) evansi (Surra)","",Domestique,-,"Equidés",-,-,-,Animal,2,-,-,2,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Brucella abortus (Inf. à)","",Domestique,-,"",-,5,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,12,-,12,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,52936,Animal,7096,0,0,7096,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Peste porcine africaine  (Inf. par le virus de la)","",Tous,-,"",-,9,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,7,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,17,-,-,17,-
2020,Juil-Déc 2020,Asie,Indonésie,"Riau","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chats",-,-,-,Animal,6,-,-,6,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Selatan","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Selatan","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,-,Animal,50,-,-,50,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Brucella abortus (Inf. à)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Brucella abortus (Inf. à)","",Domestique,-,"Bovins",-,-,-,Animal,1,-,1,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,-,Animal,328,-,-,328,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,18,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,20,-,-,20,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Caprins",-,-,-,Animal,2,-,-,2,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Tengah","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chats",-,-,-,Animal,2,-,-,2,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Utara","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,39,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sulawesi Utara","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,64,-,-,64,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Barat","Influenza aviaire faiblement pathogène (volailles) (2006-2021)","other",Domestique,-,"Oiseaux",-,-,-,Animal,5,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,13,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,15,-,-,15,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Barat","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chats",-,-,-,Animal,3,-,-,3,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Selatan","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,26889,Animal,958,0,0,958,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Selatan","Peste porcine africaine  (Inf. par le virus de la)","",Tous,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,35,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,-,Animal,3020,-,-,3020,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"",-,174,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Peste porcine africaine  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,45369,-,-,45369,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Peste porcine classique  (Inf. par le virus de la)","",Domestique,-,"Suidés",-,-,-,Animal,2,-,-,2,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Rage (Inf. par le virus de la)","not typed",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Indonésie,"Sumatera Utara","Rage (Inf. par le virus de la)","not typed",Domestique,-,"Chiens",-,-,-,Animal,3,-,-,3,-
2020,Juil-Déc 2020,Asie,Indonésie,"Yogyakarta","Influenza aviaire de haute pathogénicité (Inf. par les virus de l') (volailles)","H5N1",Domestique,-,"Oiseaux",-,-,-,Animal,1,-,-,1,-
2020,Juil-Déc 2020,Asie,Indonésie,"Yogyakarta","Peste porcine africaine  (Inf. par le virus de la)","",Tous,-,"",-,8,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Bronchite infectieuse aviaire","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,52000,Animal,9200,3000,0,6200,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Bursite infectieuse (maladie de Gumboro)","not sampled",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Bursite infectieuse (maladie de Gumboro)","not sampled",Domestique,-,"Oiseaux",-,-,20000,Animal,5500,2000,0,3500,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Clavelée et variole caprine","",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Clavelée et variole caprine","",Domestique,-,"Ovins",-,-,307,Animal,14,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Herpèsvirus de la carpe koï (Inf. par l')","",Domestique,-,"Carpe commune",-,-,-,Animal,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Anbar","Maladie de Newcastle  (Inf. par le virus de la)","",Domestique,-,"Oiseaux",-,-,27000,Animal,4000,1500,0,2500,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Brucella melitensis (Inf. à)","",Domestique,-,"",-,2,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins",-,-,150,Animal,2,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Dermatose nodulaire contagieuse (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Dermatose nodulaire contagieuse (Inf. par le virus de la)","",Domestique,-,"Bovins",-,-,21,Animal,1,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Fièvre aphteuse  (Inf. par le virus de la)","O",Domestique,-,"",-,7,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Fièvre aphteuse  (Inf. par le virus de la)","O",Domestique,-,"Bovins",-,-,125,Animal,13,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Peste des petits ruminants (Inf. par le virus de la)","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Peste des petits ruminants (Inf. par le virus de la)","",Domestique,-,"Caprins",-,-,31,Animal,2,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Theileria annulata, Theileria orientalis et Theileria parva (Inf. à)","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Basrah","Theileria annulata, Theileria orientalis et Theileria parva (Inf. à)","",Domestique,-,"Bovins",-,-,55,Animal,4,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Bronchite infectieuse aviaire","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,7000,Animal,500,0,0,500,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Chrysomya bezziana (Inf. à) (Myiase à Chrysomya bezziana)","",Domestique,-,"",-,13,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Chrysomya bezziana (Inf. à) (Myiase à Chrysomya bezziana)","",Domestique,-,"Ovins",-,-,272,Animal,18,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Chrysomya bezziana (Inf. à) (Myiase à Chrysomya bezziana)","",Domestique,-,"Bovins",-,-,101,Animal,12,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Chrysomya bezziana (Inf. à) (Myiase à Chrysomya bezziana)","",Domestique,-,"Caprins",-,-,21,Animal,2,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Theileria annulata, Theileria orientalis et Theileria parva (Inf. à)","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Al-Qadisiyah","Theileria annulata, Theileria orientalis et Theileria parva (Inf. à)","",Domestique,-,"Bovins",-,-,54,Animal,3,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Babésiose bovine","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Babésiose bovine","",Domestique,-,"Bovins",-,-,43,Animal,4,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Chrysomya bezziana (Inf. à) (Myiase à Chrysomya bezziana)","",Domestique,-,"",-,3,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Chrysomya bezziana (Inf. à) (Myiase à Chrysomya bezziana)","",Domestique,-,"Ovins",-,-,210,Animal,7,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Clavelée et variole caprine","",Domestique,-,"",-,1,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Clavelée et variole caprine","",Domestique,-,"Ovins",-,-,112,Animal,2,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Herpèsvirus de la carpe koï (Inf. par l')","",Domestique,-,"Carpe commune",-,-,-,Animal,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Theileria annulata, Theileria orientalis et Theileria parva (Inf. à)","",Domestique,-,"",-,32,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"An-Najaf","Theileria annulata, Theileria orientalis et Theileria parva (Inf. à)","",Domestique,-,"Bovins",-,-,330,Animal,41,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"Arbil","Brucella melitensis (Inf. à)","",Domestique,-,"",-,4,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"Arbil","Brucella melitensis (Inf. à)","",Domestique,-,"Ovins",-,-,300,Animal,20,0,0,0,0
2020,Juil-Déc 2020,Asie,Irak,"As-Sulaymaniyah","Bronchite infectieuse aviaire","",Domestique,-,"",-,14,-,-,-,-,-,-,-
2020,Juil-Déc 2020,Asie,Irak,"As-Sulaymaniyah","Bronchite infectieuse aviaire","",Domestique,-,"Oiseaux",-,-,265000,Animal,36705,221600,0,12205,153430
2020,Juil-Déc 2020,Asie,Irak,"As-Sulaymaniyah","Brucella melitensis (Inf. à)","",Domestique,-,"",-,36,-,-,-,-,-,-,-
